Date,Word,Count
2020-05-26,features,938
2020-05-26,hearing,823
2020-05-26,noise,800
2020-05-26,network,741
2020-05-26,speaker,722
2020-05-26,patients,695
2020-05-27,recognition,1526
2020-05-27,children,1025
2020-05-27,features,946
2020-05-27,hearing,827
2020-05-27,noise,801
2020-05-27,network,744
2020-05-27,speaker,723
2020-05-27,patients,695
2020-05-28,recognition,1535
2020-05-28,children,1048
2020-05-28,features,947
2020-05-28,hearing,833
2020-05-28,noise,811
2020-05-28,network,755
2020-05-28,speaker,723
2020-05-28,patients,706
2020-05-29,recognition,1536
2020-05-29,children,1068
2020-05-29,features,954
2020-05-29,hearing,841
2020-05-29,noise,824
2020-05-29,network,755
2020-05-29,speaker,725
2020-05-29,patients,712
2020-05-30,recognition,1536
2020-05-30,children,1075
2020-05-30,features,959
2020-05-30,hearing,841
2020-05-30,noise,824
2020-05-30,network,755
2020-05-30,speaker,725
2020-05-30,patients,712
2020-05-31,recognition,1543
2020-05-31,children,1075
2020-05-31,features,959
2020-05-31,hearing,841
2020-05-31,noise,824
2020-05-31,network,755
2020-05-31,speaker,725
2020-05-31,patients,712
2020-06-01,recognition,1645
2020-06-01,children,1101
2020-06-01,features,1014
2020-06-01,hearing,872
2020-06-01,noise,869
2020-06-01,network,778
2020-06-01,speaker,758
2020-06-01,patients,741
2020-06-02,recognition,1658
2020-06-02,children,1138
2020-06-02,features,1021
2020-06-02,hearing,874
2020-06-02,noise,871
2020-06-02,network,796
2020-06-02,speaker,763
2020-06-02,patients,746
2020-06-03,recognition,1664
2020-06-03,children,1162
2020-06-03,features,1027
2020-06-03,hearing,874
2020-06-03,noise,871
2020-06-03,network,800
2020-06-03,speaker,764
2020-06-03,patients,746
2020-06-04,recognition,1682
2020-06-04,children,1171
2020-06-04,features,1028
2020-06-04,noise,881
2020-06-04,hearing,880
2020-06-04,network,812
2020-06-04,speaker,767
2020-06-04,patients,747
2020-06-05,recognition,1704
2020-06-05,children,1171
2020-06-05,features,1031
2020-06-05,noise,886
2020-06-05,hearing,885
2020-06-05,network,815
2020-06-05,speaker,770
2020-06-05,patients,754
2020-06-06,recognition,1706
2020-06-06,children,1171
2020-06-06,features,1033
2020-06-06,noise,888
2020-06-06,hearing,885
2020-06-06,network,827
2020-06-06,speaker,771
2020-06-06,patients,755
2020-06-07,recognition,1706
2020-06-07,children,1171
2020-06-07,features,1033
2020-06-07,noise,888
2020-06-07,hearing,885
2020-06-07,network,827
2020-06-07,speaker,773
2020-06-07,patients,755
2020-06-08,recognition,1711
2020-06-08,children,1172
2020-06-08,features,1034
2020-06-08,noise,888
2020-06-08,hearing,885
2020-06-08,network,829
2020-06-08,speaker,774
2020-06-08,patients,758
2020-06-09,recognition,1716
2020-06-09,children,1177
2020-06-09,features,1041
2020-06-09,noise,895
2020-06-09,hearing,894
2020-06-09,network,830
2020-06-09,speaker,777
2020-06-09,patients,759
2020-06-10,recognition,1717
2020-06-10,children,1177
2020-06-10,features,1045
2020-06-10,noise,897
2020-06-10,hearing,894
2020-06-10,network,832
2020-06-10,speaker,778
2020-06-10,patients,759
2020-06-11,recognition,1719
2020-06-11,children,1177
2020-06-11,features,1046
2020-06-11,hearing,902
2020-06-11,noise,901
2020-06-11,network,832
2020-06-11,speaker,779
2020-06-11,patients,763
2020-06-12,recognition,1732
2020-06-12,children,1184
2020-06-12,features,1050
2020-06-12,hearing,910
2020-06-12,noise,901
2020-06-12,network,834
2020-06-12,speaker,781
2020-06-12,patients,763
2020-06-13,recognition,1735
2020-06-13,children,1189
2020-06-13,features,1051
2020-06-13,hearing,911
2020-06-13,noise,905
2020-06-13,network,835
2020-06-13,speaker,781
2020-06-13,patients,764
2020-06-14,recognition,1740
2020-06-14,children,1189
2020-06-14,features,1054
2020-06-14,hearing,913
2020-06-14,noise,905
2020-06-14,network,835
2020-06-14,speaker,781
2020-06-14,patients,764
2020-06-15,recognition,1746
2020-06-15,children,1201
2020-06-15,features,1055
2020-06-15,hearing,913
2020-06-15,noise,911
2020-06-15,network,836
2020-06-15,speaker,782
2020-06-15,patients,767
2020-06-16,recognition,1754
2020-06-16,children,1218
2020-06-16,features,1060
2020-06-16,hearing,920
2020-06-16,noise,912
2020-06-16,network,839
2020-06-16,speaker,788
2020-06-16,patients,767
2020-06-17,recognition,1759
2020-06-17,children,1222
2020-06-17,features,1060
2020-06-17,hearing,925
2020-06-17,noise,914
2020-06-17,network,841
2020-06-17,speaker,788
2020-06-17,patients,767
2020-06-18,recognition,1764
2020-06-18,children,1230
2020-06-18,features,1065
2020-06-18,hearing,933
2020-06-18,noise,915
2020-06-18,network,845
2020-06-18,speaker,795
2020-06-18,patients,767
2020-06-19,recognition,1769
2020-06-19,children,1235
2020-06-19,features,1076
2020-06-19,hearing,943
2020-06-19,noise,918
2020-06-19,network,846
2020-06-19,speaker,796
2020-06-19,acoustic,768
2020-06-20,recognition,1770
2020-06-20,children,1245
2020-06-20,features,1077
2020-06-20,hearing,943
2020-06-20,noise,918
2020-06-20,network,846
2020-06-20,speaker,807
2020-06-20,acoustic,769
2020-06-21,recognition,1770
2020-06-21,children,1256
2020-06-21,features,1078
2020-06-21,hearing,945
2020-06-21,noise,927
2020-06-21,network,846
2020-06-21,speaker,807
2020-06-21,acoustic,769
2020-06-22,recognition,1773
2020-06-22,children,1259
2020-06-22,features,1079
2020-06-22,hearing,946
2020-06-22,noise,933
2020-06-22,network,846
2020-06-22,speaker,807
2020-06-22,patients,773
2020-06-23,recognition,1783
2020-06-23,children,1266
2020-06-23,features,1081
2020-06-23,hearing,950
2020-06-23,noise,935
2020-06-23,network,846
2020-06-23,speaker,808
2020-06-23,communication,778
2020-06-24,recognition,1785
2020-06-24,children,1273
2020-06-24,features,1082
2020-06-24,hearing,950
2020-06-24,noise,935
2020-06-24,network,846
2020-06-24,speaker,809
2020-06-24,communication,778
2020-06-25,recognition,1795
2020-06-25,children,1273
2020-06-25,features,1092
2020-06-25,hearing,953
2020-06-25,noise,940
2020-06-25,network,856
2020-06-25,speaker,814
2020-06-25,communication,790
2020-06-26,recognition,1795
2020-06-26,children,1283
2020-06-26,features,1093
2020-06-26,hearing,960
2020-06-26,noise,941
2020-06-26,network,866
2020-06-26,speaker,814
2020-06-26,communication,791
2020-06-27,recognition,1795
2020-06-27,children,1283
2020-06-27,features,1093
2020-06-27,hearing,960
2020-06-27,noise,941
2020-06-27,network,867
2020-06-27,speaker,814
2020-06-27,communication,797
2020-06-28,recognition,1796
2020-06-28,children,1283
2020-06-28,features,1093
2020-06-28,hearing,960
2020-06-28,noise,941
2020-06-28,network,867
2020-06-28,speaker,814
2020-06-28,communication,797
2020-06-29,recognition,1800
2020-06-29,children,1283
2020-06-29,features,1099
2020-06-29,hearing,960
2020-06-29,noise,948
2020-06-29,network,867
2020-06-29,speaker,824
2020-06-29,communication,797
2020-06-30,recognition,1814
2020-06-30,children,1307
2020-06-30,features,1114
2020-06-30,hearing,967
2020-06-30,noise,949
2020-06-30,network,876
2020-06-30,speaker,830
2020-06-30,communication,816
2020-07-01,recognition,1945
2020-07-01,children,1338
2020-07-01,features,1186
2020-07-01,hearing,1012
2020-07-01,noise,1004
2020-07-01,network,921
2020-07-01,patients,877
2020-07-01,communication,855
2020-07-02,recognition,1958
2020-07-02,children,1354
2020-07-02,features,1189
2020-07-02,hearing,1013
2020-07-02,noise,1013
2020-07-02,network,926
2020-07-02,communication,887
2020-07-02,patients,881
2020-07-03,recognition,1971
2020-07-03,children,1367
2020-07-03,features,1200
2020-07-03,hearing,1020
2020-07-03,noise,1013
2020-07-03,network,927
2020-07-03,communication,896
2020-07-03,patients,887
2020-07-04,recognition,1972
2020-07-04,children,1367
2020-07-04,features,1200
2020-07-04,hearing,1020
2020-07-04,noise,1013
2020-07-04,network,930
2020-07-04,communication,896
2020-07-04,patients,887
2020-07-05,recognition,1972
2020-07-05,children,1367
2020-07-05,features,1200
2020-07-05,hearing,1020
2020-07-05,noise,1013
2020-07-05,network,930
2020-07-05,communication,896
2020-07-05,patients,892
2020-07-06,recognition,1981
2020-07-06,children,1388
2020-07-06,features,1201
2020-07-06,hearing,1023
2020-07-06,noise,1018
2020-07-06,network,941
2020-07-06,communication,905
2020-07-06,patients,892
2020-07-07,recognition,1999
2020-07-07,children,1392
2020-07-07,features,1205
2020-07-07,hearing,1023
2020-07-07,noise,1019
2020-07-07,network,943
2020-07-07,communication,912
2020-07-07,patients,896
2020-07-08,recognition,2004
2020-07-08,children,1403
2020-07-08,features,1205
2020-07-08,hearing,1024
2020-07-08,noise,1023
2020-07-08,network,945
2020-07-08,communication,913
2020-07-08,patients,897
2020-07-09,recognition,2009
2020-07-09,children,1411
2020-07-09,features,1207
2020-07-09,hearing,1028
2020-07-09,noise,1024
2020-07-09,network,947
2020-07-09,communication,917
2020-07-09,patients,897
2020-07-10,recognition,2017
2020-07-10,children,1421
2020-07-10,features,1217
2020-07-10,hearing,1029
2020-07-10,noise,1027
2020-07-10,network,948
2020-07-10,communication,919
2020-07-10,patients,908
2020-07-11,recognition,2017
2020-07-11,children,1421
2020-07-11,features,1221
2020-07-11,hearing,1029
2020-07-11,noise,1027
2020-07-11,network,950
2020-07-11,communication,923
2020-07-11,patients,908
2020-07-12,recognition,2020
2020-07-12,children,1423
2020-07-12,features,1223
2020-07-12,hearing,1029
2020-07-12,noise,1027
2020-07-12,network,950
2020-07-12,communication,923
2020-07-12,patients,915
2020-07-13,recognition,2031
2020-07-13,children,1423
2020-07-13,features,1225
2020-07-13,hearing,1029
2020-07-13,noise,1027
2020-07-13,network,951
2020-07-13,communication,927
2020-07-13,patients,916
2020-07-14,recognition,2032
2020-07-14,children,1432
2020-07-14,features,1226
2020-07-14,hearing,1040
2020-07-14,noise,1030
2020-07-14,network,955
2020-07-14,communication,933
2020-07-14,patients,921
2020-07-15,recognition,2033
2020-07-15,children,1440
2020-07-15,features,1229
2020-07-15,hearing,1043
2020-07-15,noise,1031
2020-07-15,network,956
2020-07-15,communication,935
2020-07-15,patients,921
2020-07-16,recognition,2040
2020-07-16,children,1442
2020-07-16,features,1240
2020-07-16,hearing,1048
2020-07-16,noise,1038
2020-07-16,network,959
2020-07-16,communication,935
2020-07-16,patients,929
2020-07-17,recognition,2054
2020-07-17,children,1442
2020-07-17,features,1244
2020-07-17,noise,1054
2020-07-17,hearing,1052
2020-07-17,network,964
2020-07-17,communication,940
2020-07-17,patients,936
2020-07-18,recognition,2054
2020-07-18,children,1442
2020-07-18,features,1245
2020-07-18,noise,1061
2020-07-18,hearing,1052
2020-07-18,network,964
2020-07-18,communication,940
2020-07-18,patients,936
2020-07-19,recognition,2054
2020-07-19,children,1442
2020-07-19,features,1245
2020-07-19,noise,1061
2020-07-19,hearing,1052
2020-07-19,network,967
2020-07-19,communication,940
2020-07-19,patients,936
2020-07-20,recognition,2060
2020-07-20,children,1453
2020-07-20,features,1246
2020-07-20,noise,1061
2020-07-20,hearing,1053
2020-07-20,network,969
2020-07-20,communication,945
2020-07-20,patients,936
2020-07-21,recognition,2060
2020-07-21,children,1475
2020-07-21,features,1246
2020-07-21,noise,1065
2020-07-21,hearing,1059
2020-07-21,network,969
2020-07-21,communication,945
2020-07-21,patients,936
2020-07-22,recognition,2064
2020-07-22,children,1489
2020-07-22,features,1251
2020-07-22,noise,1067
2020-07-22,hearing,1061
2020-07-22,network,970
2020-07-22,communication,947
2020-07-22,patients,942
2020-07-23,recognition,2068
2020-07-23,children,1491
2020-07-23,features,1251
2020-07-23,noise,1067
2020-07-23,hearing,1061
2020-07-23,network,972
2020-07-23,communication,947
2020-07-23,patients,942
2020-07-24,recognition,2081
2020-07-24,children,1491
2020-07-24,features,1255
2020-07-24,noise,1073
2020-07-24,hearing,1061
2020-07-24,network,976
2020-07-24,communication,950
2020-07-24,patients,945
2020-07-25,recognition,2084
2020-07-25,children,1491
2020-07-25,features,1256
2020-07-25,noise,1073
2020-07-25,hearing,1064
2020-07-25,network,987
2020-07-25,communication,957
2020-07-25,patients,945
2020-07-26,recognition,2084
2020-07-26,children,1491
2020-07-26,features,1259
2020-07-26,noise,1073
2020-07-26,hearing,1064
2020-07-26,network,987
2020-07-26,communication,958
2020-07-26,patients,945
2020-07-27,recognition,2097
2020-07-27,children,1491
2020-07-27,features,1264
2020-07-27,noise,1075
2020-07-27,hearing,1067
2020-07-27,network,988
2020-07-27,communication,958
2020-07-27,patients,952
2020-07-28,recognition,2106
2020-07-28,children,1517
2020-07-28,features,1271
2020-07-28,noise,1079
2020-07-28,hearing,1074
2020-07-28,network,999
2020-07-28,communication,968
2020-07-28,patients,956
2020-07-29,recognition,2113
2020-07-29,children,1524
2020-07-29,features,1279
2020-07-29,noise,1080
2020-07-29,hearing,1074
2020-07-29,network,1001
2020-07-29,communication,973
2020-07-29,patients,970
2020-07-30,recognition,2119
2020-07-30,children,1535
2020-07-30,features,1284
2020-07-30,noise,1082
2020-07-30,hearing,1079
2020-07-30,network,1007
2020-07-30,communication,975
2020-07-30,patients,970
2020-07-31,recognition,2129
2020-07-31,children,1540
2020-07-31,features,1289
2020-07-31,noise,1093
2020-07-31,hearing,1089
2020-07-31,network,1010
2020-07-31,communication,979
2020-07-31,patients,971
2020-08-01,recognition,2188
2020-08-01,children,1551
2020-08-01,features,1343
2020-08-01,noise,1130
2020-08-01,hearing,1099
2020-08-01,network,1044
2020-08-01,patients,1010
2020-08-01,communication,1000
2020-08-02,recognition,2188
2020-08-02,children,1551
2020-08-02,features,1346
2020-08-02,noise,1130
2020-08-02,hearing,1099
2020-08-02,network,1044
2020-08-02,patients,1010
2020-08-02,communication,1000
2020-08-03,recognition,2190
2020-08-03,children,1559
2020-08-03,features,1356
2020-08-03,noise,1134
2020-08-03,hearing,1108
2020-08-03,network,1047
2020-08-03,patients,1011
2020-08-03,communication,1001
2020-08-04,recognition,2201
2020-08-04,children,1560
2020-08-04,features,1359
2020-08-04,noise,1151
2020-08-04,hearing,1117
2020-08-04,network,1050
2020-08-04,patients,1011
2020-08-04,communication,1002
2020-08-05,recognition,2210
2020-08-05,children,1588
2020-08-05,features,1361
2020-08-05,noise,1156
2020-08-05,hearing,1122
2020-08-05,network,1054
2020-08-05,communication,1018
2020-08-05,patients,1017
2020-08-06,recognition,2222
2020-08-06,children,1588
2020-08-06,features,1365
2020-08-06,noise,1158
2020-08-06,hearing,1122
2020-08-06,network,1057
2020-08-06,communication,1031
2020-08-06,patients,1020
2020-08-07,recognition,2232
2020-08-07,children,1593
2020-08-07,features,1368
2020-08-07,noise,1171
2020-08-07,hearing,1122
2020-08-07,network,1058
2020-08-07,communication,1033
2020-08-07,patients,1020
2020-08-08,recognition,2235
2020-08-08,children,1596
2020-08-08,features,1375
2020-08-08,noise,1171
2020-08-08,hearing,1122
2020-08-08,network,1061
2020-08-08,communication,1038
2020-08-08,patients,1020
2020-08-09,recognition,2239
2020-08-09,children,1596
2020-08-09,features,1375
2020-08-09,noise,1171
2020-08-09,hearing,1122
2020-08-09,network,1062
2020-08-09,communication,1038
2020-08-09,patients,1020
2020-08-10,recognition,2252
2020-08-10,children,1605
2020-08-10,features,1375
2020-08-10,noise,1173
2020-08-10,hearing,1122
2020-08-10,network,1062
2020-08-10,communication,1039
2020-08-10,speaker,1028
2020-08-11,recognition,2256
2020-08-11,children,1606
2020-08-11,features,1388
2020-08-11,noise,1177
2020-08-11,hearing,1125
2020-08-11,network,1075
2020-08-11,communication,1049
2020-08-11,speaker,1039
2020-08-12,recognition,2264
2020-08-12,children,1620
2020-08-12,features,1393
2020-08-12,noise,1184
2020-08-12,hearing,1128
2020-08-12,network,1080
2020-08-12,communication,1049
2020-08-12,speaker,1041
2020-08-13,recognition,2270
2020-08-13,children,1622
2020-08-13,features,1394
2020-08-13,noise,1189
2020-08-13,hearing,1128
2020-08-13,network,1083
2020-08-13,communication,1053
2020-08-13,patients,1046
2020-08-14,recognition,2273
2020-08-14,children,1633
2020-08-14,features,1395
2020-08-14,noise,1189
2020-08-14,hearing,1129
2020-08-14,network,1087
2020-08-14,communication,1056
2020-08-14,patients,1047
2020-08-15,recognition,2276
2020-08-15,children,1633
2020-08-15,features,1396
2020-08-15,noise,1189
2020-08-15,hearing,1130
2020-08-15,network,1088
2020-08-15,communication,1056
2020-08-15,patients,1048
2020-08-16,recognition,2278
2020-08-16,children,1633
2020-08-16,features,1396
2020-08-16,noise,1191
2020-08-16,hearing,1130
2020-08-16,network,1089
2020-08-16,communication,1056
2020-08-16,patients,1048
2020-08-17,recognition,2291
